"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"10897","5d52da05d499aa0001a7f9c9",27,"y","v",0,"CHATTING",NA,"Entity","n","n","","f",1,2030,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10898","5d52da05d499aa0001a7f9c9",27,"n","n",6,"They joked that his new wife would expect him home soon.",NA,"Entity","n","n","","space",1,2263,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10899","5d52da05d499aa0001a7f9c9",27,"y","f",0,"DEALING",NA,"Entity","n","n","","f",0,1029,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10900","5d52da05d499aa0001a7f9c9",27,"y","q",0,"Is this true?<br/>The gang last played cards about four months ago.",NA,"Entity","n","n","","f",1,3372,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10901","5d52da05d499aa0001a7f9c9",28,"n","n",1,"Mike was finally driving to the concert.",NA,"Goal","y","y","","space",1,9803,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10902","5d52da05d499aa0001a7f9c9",28,"n","n",2,"He had been waiting for months to see The Decemberists.",NA,"Goal","y","y","","space",1,5362,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10903","5d52da05d499aa0001a7f9c9",28,"n","n",3,"He turned the car¡¦s stereo up and smiled at his date.",NA,"Goal","y","y","","space",1,3413,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10904","5d52da05d499aa0001a7f9c9",28,"n","s",4,"They were starting to get a little hungry.",NA,"Goal","y","y","","space",1,2189,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10905","5d52da05d499aa0001a7f9c9",28,"n","s",5,"They decided to stop for a bite to eat.",NA,"Goal","y","y","","space",1,1580,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10906","5d52da05d499aa0001a7f9c9",28,"y","v",0,"DRIVING",NA,"Goal","y","y","","j",0,2611,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10907","5d52da05d499aa0001a7f9c9",28,"n","n",6,"He couldn¡¦t wait for the show to begin.",NA,"Goal","y","y","","space",1,1418,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10908","5d52da05d499aa0001a7f9c9",28,"y","f",0,"SINGING",NA,"Goal","y","y","","j",1,1168,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10909","5d52da05d499aa0001a7f9c9",28,"y","q",0,"Is this true?<br/>Mike was going to see The Wallflowers.",NA,"Goal","y","y","","j",1,2449,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10910","5d52da05d499aa0001a7f9c9",29,"n","n",1,"Oliver had been busy washing his clothes all day.",NA,"Spatial","y","n","","space",1,3094,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10911","5d52da05d499aa0001a7f9c9",29,"n","n",2,"He was almost finished with his final load.",NA,"Spatial","y","n","","space",1,2455,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10912","5d52da05d499aa0001a7f9c9",29,"n","n",3,"Folding sheets was always a struggle.",NA,"Spatial","y","n","","space",1,1751,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10913","5d52da05d499aa0001a7f9c9",29,"n","s",4,"He realized he was almost out of fabric softener.",NA,"Spatial","y","n","","space",1,3055,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10914","5d52da05d499aa0001a7f9c9",29,"n","s",5,"When he looked in his linen closet, it was completely full.",NA,"Spatial","y","n","","space",1,2850,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10915","5d52da05d499aa0001a7f9c9",29,"y","v",0,"WASHING",NA,"Spatial","y","n","","f",1,1371,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10916","5d52da05d499aa0001a7f9c9",29,"n","s",6,"He¡¦d have to come back tomorrow.",NA,"Spatial","y","n","","space",1,2132,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10917","5d52da05d499aa0001a7f9c9",29,"y","f",0,"IRONING",NA,"Spatial","y","n","","j",1,1440,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10918","5d52da05d499aa0001a7f9c9",29,"y","q",0,"Is this true?<br/>Oliver was busy with laundry.",NA,"Spatial","y","n","","f",1,2286,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10919","5d52da05d499aa0001a7f9c9",30,"n","n",1,"Alexis stared at her computer with a look of extreme focus.",NA,"Filler","f","f","","space",1,4734,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10920","5d52da05d499aa0001a7f9c9",30,"n","n",2,"She was working hard on her latest article, and her editor <br/>wanted to see a draft.",NA,"Filler","f","f","","space",1,3673,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10921","5d52da05d499aa0001a7f9c9",30,"y","f",0,"BLINKING",NA,"Filler","f","f","","j",1,1497,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10922","5d52da05d499aa0001a7f9c9",30,"n","n",3,"Soon, one of her interns would ask her for a coffee order.",NA,"Filler","f","f","","space",1,2683,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10923","5d52da05d499aa0001a7f9c9",30,"n","n",4,"She couldn¡¦t wait for a jolt of caffeine.",NA,"Filler","f","f","","space",1,2523,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10924","5d52da05d499aa0001a7f9c9",30,"y","f",0,"SIPPING",NA,"Filler","f","f","","j",1,1386,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10925","5d52da05d499aa0001a7f9c9",30,"n","n",5,"The final paragraph of her piece was giving her some trouble.",NA,"Filler","f","f","","space",1,3436,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10926","5d52da05d499aa0001a7f9c9",30,"n","n",6,"Luckily, the intern was here.",NA,"Filler","f","f","","space",1,1117,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10927","5d52da05d499aa0001a7f9c9",30,"y","q",0,"Is this true?<br/>Alexis was writing a book.",NA,"Filler","f","f","","j",1,3799,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10928","5d52da05d499aa0001a7f9c9",31,"n","n",1,"Katie had been working for months on her medical school applications.",NA,"Temporal","n","n","","space",1,2848,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10929","5d52da05d499aa0001a7f9c9",31,"n","n",2,"Now it was November, and the deadlines were arriving.",NA,"Temporal","n","n","","space",1,1932,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10930","5d52da05d499aa0001a7f9c9",31,"n","n",3,"She was sweating because the application process was nerve wracking.",NA,"Temporal","n","n","","space",1,2774,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10931","5d52da05d499aa0001a7f9c9",31,"n","s",4,"She knew this was going to be a big decision.",NA,"Temporal","n","n","","space",1,2288,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10932","5d52da05d499aa0001a7f9c9",31,"n","s",5,"She sat down at her computer to write her boyfriend an email.",NA,"Temporal","n","n","","space",1,2848,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10933","5d52da05d499aa0001a7f9c9",31,"y","v",0,"SWEATING",NA,"Temporal","n","n","","f",1,1673,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10934","5d52da05d499aa0001a7f9c9",31,"n","n",6,"Her top choice school wanted to invite her for an interview!",NA,"Temporal","n","n","","space",1,3678,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10935","5d52da05d499aa0001a7f9c9",31,"y","q",0,"Is this true?<br/>Katie was applying to medical school.",NA,"Temporal","n","n","","f",1,3133,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10936","5d52da05d499aa0001a7f9c9",32,"n","n",1,"Jude was learning to play the harmonica.",NA,"Filler","f","f","","space",1,2716,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10937","5d52da05d499aa0001a7f9c9",32,"n","n",2,"He¡¦d gotten pretty good in just a couple of weeks.",NA,"Filler","f","f","","space",1,2346,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10938","5d52da05d499aa0001a7f9c9",32,"n","n",3,"Sometimes he worried about bothering his neighbors, though.",NA,"Filler","f","f","","space",1,3154,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10939","5d52da05d499aa0001a7f9c9",32,"n","n",4,"He lived in an apartment complex, and the walls were pretty thin.",NA,"Filler","f","f","","space",1,2803,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10940","5d52da05d499aa0001a7f9c9",32,"n","n",5,"He decided that he wouldn¡¦t let it bother him today.",NA,"Filler","f","f","","space",1,2701,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10941","5d52da05d499aa0001a7f9c9",32,"y","f",0,"IRRITATING",NA,"Filler","f","f","","j",1,1306,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10942","5d52da05d499aa0001a7f9c9",32,"n","n",6,"The lure of the harmonica was too sweet to resist.",NA,"Filler","f","f","","space",1,2367,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10943","5d52da05d499aa0001a7f9c9",32,"y","f",0,"PRACTICING",NA,"Filler","f","f","","j",1,2702,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10944","5d52da05d499aa0001a7f9c9",32,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",NA,"Filler","f","f","","f",1,2786,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10945","5d52da05d499aa0001a7f9c9",33,"n","n",1,"Kathryn craned her head to hear the music.",NA,"Goal","y","n","","space",1,2725,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10946","5d52da05d499aa0001a7f9c9",33,"n","n",2,"She was sitting in a loud coffee shop, and she couldn¡¦t <br/>quite make out the song.",NA,"Goal","y","n","","space",1,3855,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10947","5d52da05d499aa0001a7f9c9",33,"n","s",3,"Her energy was flagging.",NA,"Goal","y","n","","space",1,1652,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10948","5d52da05d499aa0001a7f9c9",33,"n","s",4,"She wished that it were just a bit quieter.",NA,"Goal","y","n","","space",1,2011,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10949","5d52da05d499aa0001a7f9c9",33,"y","v",0,"SITTING",NA,"Goal","y","n","","f",1,1913,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10950","5d52da05d499aa0001a7f9c9",33,"n","n",5,"She could finally hear a bit of the song.",NA,"Goal","y","n","","space",1,2408,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10951","5d52da05d499aa0001a7f9c9",33,"n","n",6,"She made a mental note to listen to that album when she got home.",NA,"Goal","y","n","","space",1,2480,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10952","5d52da05d499aa0001a7f9c9",33,"y","q",0,"Is this true?<br/>Kathryn was in a coffee shop.",NA,"Goal","y","n","","f",1,1584,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10953","5d52da05d499aa0001a7f9c9",34,"n","n",1,"Alice was locked out of her house ¡V again.",NA,"Spatial","n","y","","space",1,2745,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10954","5d52da05d499aa0001a7f9c9",34,"n","n",2,"This was the third time in the past month.",NA,"Spatial","n","y","","space",1,2002,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10955","5d52da05d499aa0001a7f9c9",34,"y","f",0,"LAUGHING",NA,"Spatial","n","y","","j",1,1185,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10956","5d52da05d499aa0001a7f9c9",34,"n","n",3,"She was thinking she really should hide a key somewhere <br/>for such occasions.",NA,"Spatial","n","y","","space",1,3336,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10957","5d52da05d499aa0001a7f9c9",34,"n","s",4,"She¡¦d have to find a good spot where she could hide the spare.",NA,"Spatial","n","y","","space",1,2496,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10958","5d52da05d499aa0001a7f9c9",34,"n","s",5,"Alice was really mad at herself.",NA,"Spatial","n","y","","space",1,2754,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10959","5d52da05d499aa0001a7f9c9",34,"y","v",0,"THINKING",NA,"Spatial","n","y","","f",1,1274,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10960","5d52da05d499aa0001a7f9c9",34,"n","s",6,"Her friend was standing on the porch with the key and a smirk.",NA,"Spatial","n","y","","space",1,2425,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10961","5d52da05d499aa0001a7f9c9",34,"y","q",0,"Is this true?<br/>Alice had been locked out of her house three times over the past month.",NA,"Spatial","n","y","","f",1,3573,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10962","5d52da05d499aa0001a7f9c9",35,"n","n",1,"Maggie and Michael were settling in for the night.",NA,"Entity","y","y","","space",1,2821,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10963","5d52da05d499aa0001a7f9c9",35,"n","n",2,"They were about to watch a movie.",NA,"Entity","y","y","","space",1,1710,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10964","5d52da05d499aa0001a7f9c9",35,"n","n",3,"Michael had just made some popcorn.",NA,"Entity","y","y","","space",1,1699,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10965","5d52da05d499aa0001a7f9c9",35,"n","s",4,"Maggie said they should wait for her coworker to swing<br/>by before they started.",NA,"Entity","y","y","","space",1,5334,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10966","5d52da05d499aa0001a7f9c9",35,"n","s",5,"Carli was knocking at the door.",NA,"Entity","y","y","","space",1,1674,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10967","5d52da05d499aa0001a7f9c9",35,"y","v",0,"SETTLING",NA,"Entity","y","y","","f",1,1537,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10968","5d52da05d499aa0001a7f9c9",35,"n","s",6,"She was here to pick up the laptop she left in Maggie¡¦s car.",NA,"Entity","y","y","","space",1,4439,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10969","5d52da05d499aa0001a7f9c9",35,"y","f",0,"POPPING",NA,"Entity","y","y","","f",0,1307,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10970","5d52da05d499aa0001a7f9c9",35,"y","q",0,"Is this true?<br/>Maggie and Michael were about to play a game.",NA,"Entity","y","y","","j",0,3644,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10971","5d52da05d499aa0001a7f9c9",36,"n","n",1,"Christina had left work early and was decorating for the party.",NA,"Entity","n","n","","space",1,3211,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10972","5d52da05d499aa0001a7f9c9",36,"n","n",2,"She thought maybe she hadn¡¦t left early enough.",NA,"Entity","n","n","","space",1,2040,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10973","5d52da05d499aa0001a7f9c9",36,"n","s",3,"The birthday cake would be done any minute.",NA,"Entity","n","n","","space",1,2086,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10974","5d52da05d499aa0001a7f9c9",36,"n","s",4,"She wondered if she had enough ice.",NA,"Entity","n","n","","space",1,1733,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10975","5d52da05d499aa0001a7f9c9",36,"y","v",0,"DECORATING",NA,"Entity","n","n","","f",1,1511,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10976","5d52da05d499aa0001a7f9c9",36,"n","s",5,"She took the cake out of the oven to cool.",NA,"Entity","n","n","","space",1,1952,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10977","5d52da05d499aa0001a7f9c9",36,"y","f",0,"WRAPPING",NA,"Entity","n","n","","j",1,1278,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10978","5d52da05d499aa0001a7f9c9",36,"n","s",6,"It would need to cool before she could decorate it.",NA,"Entity","n","n","","space",1,2800,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10979","5d52da05d499aa0001a7f9c9",36,"y","q",0,"Is this true?<br/>Christina left school early.",NA,"Entity","n","n","","f",0,3080,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10980","5d52da05d499aa0001a7f9c9",37,"n","n",1,"Blaire was relaxing in the teachers¡¦ lounge, listening to other faculty <br/>complain about the students.",NA,"Spatial","n","y","","space",1,11812,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10981","5d52da05d499aa0001a7f9c9",37,"n","n",2,"It had been a long day, and she couldn¡¦t wait to get home.",NA,"Spatial","n","y","","space",1,3873,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10982","5d52da05d499aa0001a7f9c9",37,"n","n",3,"She rubbed her eyes.",NA,"Spatial","n","y","","space",1,1094,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10983","5d52da05d499aa0001a7f9c9",37,"n","s",4,"She could smell a fresh pot of coffee brewing.",NA,"Spatial","n","y","","space",1,2103,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10984","5d52da05d499aa0001a7f9c9",37,"n","s",5,"She poured herself another cup of coffee.",NA,"Spatial","n","y","","space",1,2675,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10985","5d52da05d499aa0001a7f9c9",37,"y","v",0,"LISTENING",NA,"Spatial","n","y","","j",0,1636,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10986","5d52da05d499aa0001a7f9c9",37,"n","s",6,"She grabbed the tests and put them in her briefcase.",NA,"Spatial","n","y","","space",1,1661,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10987","5d52da05d499aa0001a7f9c9",37,"y","f",0,"GRADING",NA,"Spatial","n","y","","j",1,1134,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10988","5d52da05d499aa0001a7f9c9",37,"y","q",0,"Is this true?<br/>Blaire had an easy day.",NA,"Spatial","n","y","","j",1,3359,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10989","5d52da05d499aa0001a7f9c9",38,"n","n",1,"Windy was having a pleasant day at the beach.",NA,"Filler","f","f","","space",1,2664,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10990","5d52da05d499aa0001a7f9c9",38,"n","n",2,"The sun was bright and warm, and it wasn¡¦t too crowded.",NA,"Filler","f","f","","space",1,2716,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10991","5d52da05d499aa0001a7f9c9",38,"y","f",0,"WADING",NA,"Filler","f","f","","j",1,1223,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10992","5d52da05d499aa0001a7f9c9",38,"n","n",3,"She applied some more sunscreen.",NA,"Filler","f","f","","space",1,2381,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10993","5d52da05d499aa0001a7f9c9",38,"n","n",4,"You can¡¦t be too careful, she thought.",NA,"Filler","f","f","","space",1,2107,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10994","5d52da05d499aa0001a7f9c9",38,"y","f",0,"TANNING",NA,"Filler","f","f","","j",1,1036,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10995","5d52da05d499aa0001a7f9c9",38,"n","n",5,"She adjusted her towel and thought about reading her book some more.",NA,"Filler","f","f","","space",1,4173,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10996","5d52da05d499aa0001a7f9c9",38,"n","n",6,"Instead, she stared at the beachgoers and daydreamed.",NA,"Filler","f","f","","space",1,2619,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10997","5d52da05d499aa0001a7f9c9",38,"y","q",0,"Is this true?<br/>Windy was at an amusement park.",NA,"Filler","f","f","","j",1,2212,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10998","5d52da05d499aa0001a7f9c9",39,"n","n",1,"Eric was staying late typing a report.",NA,"Goal","y","y","","space",1,2923,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"10999","5d52da05d499aa0001a7f9c9",39,"n","n",2,"His cubicle was filled with the files he needed to finish the project.",NA,"Goal","y","y","","space",1,4832,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11000","5d52da05d499aa0001a7f9c9",39,"n","n",3,"It was a little overwhelming.",NA,"Goal","y","y","","space",1,4067,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11001","5d52da05d499aa0001a7f9c9",39,"n","s",4,"He was trying to make dinner plans with a girl he had been dating.",NA,"Goal","y","y","","space",1,2918,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11002","5d52da05d499aa0001a7f9c9",39,"n","s",5,"Eric decided to go to his favorite pizza place.",NA,"Goal","y","y","","space",1,1914,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11003","5d52da05d499aa0001a7f9c9",39,"y","v",0,"TYPING",NA,"Goal","y","y","","f",1,1671,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11004","5d52da05d499aa0001a7f9c9",39,"n","n",6,"He figured he¡¦d be able to get a few more things done that night online.",NA,"Goal","y","y","","space",1,3163,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11005","5d52da05d499aa0001a7f9c9",39,"y","f",0,"THINKING",NA,"Goal","y","y","","j",1,1918,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11006","5d52da05d499aa0001a7f9c9",39,"y","q",0,"Is this true?<br/>Eric worked in a cubicle.",NA,"Goal","y","y","","f",1,5050,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11007","5d52da05d499aa0001a7f9c9",40,"n","n",1,"Jordan sat on the tossing breadcrumbs to the birds.",NA,"Temporal","y","y","","space",1,5345,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11008","5d52da05d499aa0001a7f9c9",40,"n","n",2,"She had been at the park most of the day, people-watching.",NA,"Temporal","y","y","","space",1,3389,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11009","5d52da05d499aa0001a7f9c9",40,"n","n",3,"Now she had gathered quite the bird following.",NA,"Temporal","y","y","","space",1,2458,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11010","5d52da05d499aa0001a7f9c9",40,"n","s",4,"She saw the leaves were starting to change color.",NA,"Temporal","y","y","","space",1,2070,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11011","5d52da05d499aa0001a7f9c9",40,"n","s",5,"Two weeks later, the birds had flown away for the winter.",NA,"Temporal","y","y","","space",1,2442,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11012","5d52da05d499aa0001a7f9c9",40,"y","v",0,"TOSSING",NA,"Temporal","y","y","","j",0,2915,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11013","5d52da05d499aa0001a7f9c9",40,"n","n",6,"She loved spending time at the park.",NA,"Temporal","y","y","","space",1,1163,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11014","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",NA,"Temporal","y","y","","f",0,3261,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11015","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",0,"Temporal","y","y","Loading","f",0,18189,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11016","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",1,"Temporal","y","y","Strange","j",1,5156,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11017","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",2,"Temporal","y","y","Cookie","j",1,11785,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11018","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",3,"Temporal","y","y","Honest","f",0,6132,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11019","5d52da05d499aa0001a7f9c9",40,"y","q",0,"Is this true?<br/>Jordan was feeding seeds to the birds.",4,"Temporal","y","y","Debrief","g",0,51554,23,"Male","Greek","I know 2 or more languages in addition to English","Greece"
"11020","5ea08420e3a6370448515037",NA,"n","n",1,"Allan was on a hot streak bowling tonight.",NA,"","","","","space",1,8233,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11021","5ea08420e3a6370448515037",NA,"n","n",2,"It was only the fifth frame, and he already had four strikes<br/>and a spare.",NA,"","","","","space",1,6140,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11022","5ea08420e3a6370448515037",NA,"n","n",3,"He saw a ball from the next lane coming toward him.",NA,"","","","","space",1,3145,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11023","5ea08420e3a6370448515037",NA,"n","s",4,"Allan began to curse and jump up and down.",NA,"","","","","space",1,2362,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11024","5ea08420e3a6370448515037",NA,"n","s",5,"The guy next to him had slipped and rolled his ball into Allan¡¦s ankle.",NA,"","","","","space",1,4503,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11025","5ea08420e3a6370448515037",NA,"y","f",0,"GRABING",NA,"","","","","j",1,3822,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11026","5ea08420e3a6370448515037",NA,"n","n",6,"Allan realized the night might not be so great after all.",NA,"","","","","space",1,3919,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11027","5ea08420e3a6370448515037",NA,"y","f",0,"DRINKING",NA,"","","","","j",1,2674,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11028","5ea08420e3a6370448515037",NA,"y","q",0,"Is this true?<br/>Allan had two strikes and two spares.",NA,"","","","","j",1,4962,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11029","5ea08420e3a6370448515037",NA,"n","n",1,"Wes stepped out into the crisp morning air for a jog.",NA,"","","","","space",1,4784,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11030","5ea08420e3a6370448515037",NA,"n","n",2,"A few miles of running before work would be a great way<br/>to start the day.",NA,"","","","","space",1,4265,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11031","5ea08420e3a6370448515037",NA,"n","n",3,"He set out along his usual route near the waterfront.",NA,"","","","","space",1,3176,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11032","5ea08420e3a6370448515037",NA,"n","s",4,"He saw dog poo in his way but couldn¡¦t avoid it.",NA,"","","","","space",1,2842,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11033","5ea08420e3a6370448515037",NA,"n","s",5,"Suddenly, Wes began to gag.",NA,"","","","","space",1,4706,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11034","5ea08420e3a6370448515037",NA,"y","f",0,"STEPPING",NA,"","","","","j",0,2361,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11035","5ea08420e3a6370448515037",NA,"n","n",6," He thought about training for an upcoming 5K.",NA,"","","","","space",1,2774,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11036","5ea08420e3a6370448515037",NA,"y","f",0,"EATING",NA,"","","","","j",1,3190,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11037","5ea08420e3a6370448515037",NA,"y","q",0,"Is this true?<br/>Wes was jogging along the waterfront.",NA,"","","","","f",1,3638,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
